id,country,city,district,address,rooms,area,floor,series,price,price_per_meter,has_geocode,latt,longt,stnumber,staddress,created,last_seen
668,Latvia,Riga,Ziepniekkalns,Valdeķu 54,4,79,5,602. sērija,79999,1012.65,1,56.90305,24.09878,54.0,Valdeķu iela,07/06/2019 08:01,16/06/2019 08:01
669,Latvia,Riga,Imanta,Kurzemes pr. 130,3,64,2,602. sērija,56000,875.0,1,56.96313,24.00045,130.0,Kurzemes prospekts,07/06/2019 08:01,16/06/2019 08:01
670,Latvia,Riga,Maskavas priekšpilsēta,Ebreju 8,1,34,5,103. sērija,33000,970.59,1,56.93808,24.15438,1.0,Ebreju iela,07/06/2019 08:01,16/06/2019 08:01
672,Latvia,Riga,Imanta,Rigondas g. 6,3,63,5,602. sērija,60000,952.38,1,56.96542,24.02029,6.0,Rigondas gatve,07/06/2019 08:01,16/06/2019 08:01
673,Latvia,Riga,Centrs,Stabu 61,4,124,3,Pirmskara projekts,145000,1169.35,1,56.9533,24.13503,61.0,Stabu iela,07/06/2019 08:01,16/06/2019 08:01
674,Latvia,Riga,Maskavas priekšpilsēta,Lomonosova 12,2,45,2,Staļina projekts,61000,1355.56,1,56.93538,24.16003,12.0,Lomonosova iela,07/06/2019 08:01,16/06/2019 08:01
675,Latvia,Riga,Ķengarags,Kaņiera 10,2,38,5,Lietuviešu projekts,38500,1013.16,1,56.9147,24.16849,10.0,Kaņiera iela,07/06/2019 08:01,16/06/2019 08:01
679,Latvia,Riga,Citi,Morica 16,1,42,1,Mazģimeņu projekts,29500,702.38,1,56.95257,24.04869,16.0,Morica iela,07/06/2019 08:01,16/06/2019 08:01
680,Latvia,Riga,Citi,Rumbulas 7,3,69,2,103. sērija,72000,1043.48,1,56.94365,24.173,7.0,Rumbulas iela,07/06/2019 08:01,10/06/2019 08:01
681,Latvia,Riga,Purvciems,Brantkalna 3,4,92,8,119. sērija,78000,847.83,1,56.95007,24.19145,3.0,Detlava Brantkalna iela,07/06/2019 08:01,16/06/2019 08:01
682,Latvia,Riga,Jugla,Ciemupes 1,3,100,4,Jaunais projekts,145000,1450.0,1,56.98807,24.24669,1.0,Ciemupes iela,07/06/2019 08:01,16/06/2019 08:01
683,Latvia,Riga,Centrs,Artilērijas 1,3,96,3,Pirmskara projekts,115000,1197.92,1,56.95808,24.14124,1.0,Artilērijas iela,07/06/2019 08:01,16/06/2019 08:01
686,Latvia,Riga,Krasta rajons,Rītupes 29,3,72,2,Staļina projekts,50000,694.44,1,56.92897,24.17193,29.0,Rītupes iela,07/06/2019 08:01,16/06/2019 08:01
687,Latvia,Riga,Āgenskalns,Dreiliņu 16,2,43,1,Hruščova projekts,49000,1139.53,1,56.94317,24.05973,16.0,Dreiliņu iela,07/06/2019 08:01,16/06/2019 08:01
688,Latvia,Riga,Pļavnieki,Deglava 164,3,62,5,602. sērija,62500,1008.06,1,56.94309,24.22725,164.0,Augusta Deglava iela,07/06/2019 08:01,16/06/2019 08:01
690,Latvia,Riga,Ķengarags,Aglonas 31,2,41,5,Hruščova projekts,44000,1073.17,1,56.91244,24.18461,31.0,Aglonas iela,07/06/2019 08:01,13/06/2019 08:01
691,Latvia,Riga,Mežciems,Kaivas 31,3,108,1,Jaunais projekts,145000,1342.59,1,56.95125,24.24832,31.0,Kaivas iela,07/06/2019 08:01,08/06/2019 08:01
693,Latvia,Riga,Iļģuciems,Lidoņu 15,2,49,5,Lietuviešu projekts,35500,724.49,1,56.97126,24.0632,15.0,Lidoņu iela,07/06/2019 08:01,16/06/2019 08:01
694,Latvia,Riga,Purvciems,Upeņu 15,4,140,8,Jaunais projekts,225000,1607.14,1,56.96007,24.19116,15.0,Upeņu iela,07/06/2019 08:01,16/06/2019 08:01
695,Latvia,Riga,Citi,Aplokciema 14,2,47,1,Hruščova projekts,29000,617.02,1,57.02385,24.14059,14.0,Aplokciema iela,07/06/2019 08:01,16/06/2019 08:01
697,Latvia,Riga,Centrs,Strēlnieku 19,2,40,1,Pirmskara projekts,69900,1747.5,1,56.96109,24.11085,19.0,Strēlnieku iela,07/06/2019 08:01,16/06/2019 08:01
698,Latvia,Riga,Sarkandaugava,Sīmaņa 9,1,32,1,Pirmskara projekts,18000,562.5,1,56.99403,24.12926,9.0,Sīmaņa iela,07/06/2019 08:01,16/06/2019 08:01
699,Latvia,Riga,Centrs,Ganu 6,3,82,1,Specprojekts,120000,1463.41,1,56.96167,24.10954,6.0,Ganu iela,07/06/2019 08:01,16/06/2019 08:01
701,Latvia,Riga,Citi,Preiļu 4,3,64,2,Specprojekts,73000,1140.63,1,56.93715,24.18805,4.0,Preiļu iela,07/06/2019 08:01,16/06/2019 08:01
702,Latvia,Riga,Iļģuciems,Baltā 16,2,55,8,Specprojekts,57000,1036.36,1,56.9691,24.06476,16.0,Baltā iela,07/06/2019 08:01,16/06/2019 08:01
703,Latvia,Riga,Centrs,Kalniņa 1,1,21,5,Renovēts,62990,2999.52,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,09/06/2019 08:01
704,Latvia,Riga,Centrs,Kalniņa 1,1,21,4,Renovēts,57790,2751.9,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
705,Latvia,Riga,Centrs,Kalniņa 1,1,26,2,Renovēts,68290,2626.54,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,09/06/2019 08:01
706,Latvia,Riga,Sarkandaugava,Sarkandaugavas 25,2,57,2,Pirmskara projekts,26500,464.91,1,57.00158,24.1231,25.0,Sarkandaugavas iela,07/06/2019 08:01,16/06/2019 08:01
707,Latvia,Riga,Sarkandaugava,Sarkandaugavas 31,2,65,5,Specprojekts,63000,969.23,1,57.00264,24.12288,31.0,Sarkandaugavas iela,07/06/2019 08:01,16/06/2019 08:01
708,Latvia,Riga,Centrs,Ģertrūdes 103,3,70,3,Pirmskara projekts,99000,1414.29,1,56.94956,24.13711,103.0,Ģertrūdes iela,07/06/2019 08:01,16/06/2019 08:01
710,Latvia,Riga,Imanta,Jūrmalas g. 109,2,62,3,Jaunais projekts,92250,1487.9,1,56.95398,23.99068,109.0,Jūrmalas gatve,07/06/2019 08:01,16/06/2019 08:01
711,Latvia,Riga,Ziepniekkalns,Tadaiķu 18,2,41,4,Mazģimeņu projekts,37900,924.39,1,56.91718,24.09913,18.0,Tadaiķu iela,07/06/2019 08:01,16/06/2019 08:01
712,Latvia,Riga,Teika,Ropažu 14,3,74,2,Jaunais projekts,121000,1635.14,1,56.97618,24.16842,14.0,Ropažu iela,07/06/2019 08:01,16/06/2019 08:01
713,Latvia,Riga,Centrs,Valdemāra 69,3,53,4,Renovēts,88990,1679.06,1,56.96186,24.12278,69.0,Krišjāņa Valdemāra iela,07/06/2019 08:01,16/06/2019 08:01
714,Latvia,Riga,Ķengarags,Rušonu 30,2,50,5,Specprojekts,45000,900.0,1,56.91566,24.18719,30.0,Rušonu iela,07/06/2019 08:01,16/06/2019 08:01
716,Latvia,Riga,Purvciems,Dudajeva g. 12,3,66,5,Lietuviešu projekts,95000,1439.39,1,56.95706,24.19662,12.0,Džohara Dudajeva gatve,07/06/2019 08:01,16/06/2019 08:01
717,Latvia,Riga,Āgenskalns,Kalnciema 81,2,52,2,Pirmskara projekts,35800,688.46,1,56.93863,24.05188,81.0,Kalnciema iela,07/06/2019 08:01,16/06/2019 08:01
718,Latvia,Riga,Imanta,Kleistu 6,2,50,1,Lietuviešu projekts,43900,878.0,1,56.96041,24.02376,6.0,Kleistu iela,07/06/2019 08:01,16/06/2019 08:01
719,Latvia,Riga,Zolitūde,Lejiņa 10,3,76,2,119. sērija,76800,1010.53,1,56.94726,24.01813,10.0,Paula Lejiņa iela,07/06/2019 08:01,11/06/2019 08:00
720,Latvia,Riga,Centrs,Blaumaņa 12,3,77,4,Renovēts,179723,2334.06,1,56.95464,24.12233,12.0,Blaumaņa iela,07/06/2019 08:01,16/06/2019 08:01
721,Latvia,Riga,Mežciems,Hipokrāta 11,1,45,12,104. sērija,55000,1222.22,1,56.9672,24.23758,11.0,Hipokrāta iela,07/06/2019 08:01,16/06/2019 08:01
722,Latvia,Riga,Šampēteris-Pleskodāle,Ķemeru 2,3,71,1,Pirmskara projekts,57000,802.82,1,56.94048,24.05081,2.0,Ķemeru iela,07/06/2019 08:01,15/06/2019 08:01
723,Latvia,Riga,Centrs,Avotu 54,2,63,4,Pirmskara projekts,66500,1055.56,1,56.95223,24.14075,54.0,Avotu iela,07/06/2019 08:01,16/06/2019 08:01
724,Latvia,Riga,Centrs,Valdemāra 69,2,40,4,Jaunais projekts,71990,1799.75,1,56.96186,24.12278,69.0,Krišjāņa Valdemāra iela,07/06/2019 08:01,16/06/2019 08:01
725,Latvia,Riga,Vecrīga,Meistaru 8,4,82,4,Pirmskara projekts,140000,1707.32,1,56.95042,24.1086,8.0,Meistaru iela,07/06/2019 08:01,16/06/2019 08:01
726,Latvia,Riga,Āgenskalns,Baložu 20,4,84,1,Pirmskara projekts,85900,1022.62,1,56.94664,24.07114,20.0,Baložu iela,07/06/2019 08:01,16/06/2019 08:01
727,Latvia,Riga,Citi,Valguma 17,1,28,1,Pirmskara projekts,33000,1178.57,1,56.94233,24.0941,17.0,Valguma iela,07/06/2019 08:01,16/06/2019 08:01
728,Latvia,Riga,Centrs,Miera 105,4,81,2,Renovēts,75000,925.93,1,56.97541,24.14373,105.0,Miera iela,07/06/2019 08:01,16/06/2019 08:01
729,Latvia,Riga,Maskavas priekšpilsēta,Viļānu 9,1,31,5,Hruščova projekts,27900,900.0,1,56.94049,24.15245,9.0,Viļānu iela,07/06/2019 08:01,16/06/2019 08:01
730,Latvia,Riga,Zolitūde,Rostokas 6,4,92,5,119. sērija,87000,945.65,1,56.94914,24.00329,6.0,Rostokas iela,07/06/2019 08:01,16/06/2019 08:01
731,Latvia,Riga,Iļģuciems,Šauļu 1,3,65,2,Staļina projekts,50000,769.23,1,56.96495,24.0591,1.0,Šauļu iela,07/06/2019 08:01,16/06/2019 08:01
732,Latvia,Riga,Mežaparks,Ķempes 4,3,92,7,Jaunais projekts,190000,2065.22,1,56.99447,24.16623,4.0,Mirdzas Ķempes iela,07/06/2019 08:01,16/06/2019 08:01
733,Latvia,Riga,Pļavnieki,Lubānas 123,3,68,7,Specprojekts,77000,1132.35,1,56.93272,24.20497,123.0,Lubānas iela,07/06/2019 08:01,16/06/2019 08:01
734,Latvia,Riga,Zolitūde,Lejiņa 6,2,54,1,119. sērija,59000,1092.59,1,56.94639,24.01734,6.0,Paula Lejiņa iela,07/06/2019 08:01,16/06/2019 08:01
735,Latvia,Riga,Citi,Jūrmalas g. 1,3,75,11,Čehu projekts,88900,1185.33,1,56.95204,24.06167,1.0,Jūrmalas gatve,07/06/2019 08:01,16/06/2019 08:01
736,Latvia,Riga,Teika,Aizkraukles 30,2,49,3,Hruščova projekts,56000,1142.86,1,56.97696,24.1905,30.0,Aizkraukles iela,07/06/2019 08:01,16/06/2019 08:01
737,Latvia,Riga,Citi,Nīcgales 46,3,62,3,602. sērija,65000,1048.39,1,56.9449,24.17208,46.0,Nīcgales iela,07/06/2019 08:01,16/06/2019 08:01
738,Latvia,Riga,Purvciems,Nīcgales 46,3,62,3,602. sērija,65000,1048.39,1,56.9449,24.17208,46.0,Nīcgales iela,07/06/2019 08:01,16/06/2019 08:01
739,Latvia,Riga,Sarkandaugava,Viestura pr. 41,1,33,2,Specprojekts,32000,969.7,1,57.00165,24.12951,41.0,Viestura prospekts,07/06/2019 08:01,15/06/2019 08:01
740,Latvia,Riga,Purvciems,Madonas 19,2,57,1,119. sērija,65900,1156.14,1,56.96076,24.16993,19.0,Madonas iela,07/06/2019 08:01,16/06/2019 08:01
741,Latvia,Riga,Pļavnieki,Dzeņu 4,2,51,7,602. sērija,54500,1068.63,1,56.94011,24.21029,4.0,Dzeņu iela,07/06/2019 08:01,16/06/2019 08:01
742,Latvia,Riga,Imanta,Progresa 6,3,55,2,Lietuviešu projekts,46500,845.45,1,56.95459,24.03312,6.0,Progresa iela,07/06/2019 08:01,16/06/2019 08:01
743,Latvia,Riga,Imanta,Slokas 215,2,50,2,Lietuviešu projekts,59000,1180.0,1,56.96262,24.00332,215.0,Slokas iela,07/06/2019 08:01,16/06/2019 08:01
744,Latvia,Riga,Purvciems,Kastrānes 1,2,43,3,Renovēts,58500,1360.47,1,56.966,24.17666,1.0,Kastrānes iela,07/06/2019 08:01,16/06/2019 08:01
745,Latvia,Riga,Centrs,Kalniņa 1,1,17,1,Renovēts,52490,3087.65,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,08/06/2019 08:01
746,Latvia,Riga,Centrs,Kalniņa 1,1,18,4,Renovēts,54590,3032.78,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
747,Latvia,Riga,Centrs,Valdemāra 76,3,80,7,Specprojekts,180000,2250.0,1,56.96896,24.13255,76.0,Krišjāņa Valdemāra iela,07/06/2019 08:01,16/06/2019 08:01
748,Latvia,Riga,Centrs,Kalniņa 1,1,29,5,Renovēts,79790,2751.38,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
749,Latvia,Riga,Pļavnieki,Slāvu 13,3,63,2,602. sērija,69000,1095.24,1,56.92994,24.17469,13.0,Slāvu iela,07/06/2019 08:01,16/06/2019 08:01
750,Latvia,Riga,Āgenskalns,Kuldīgas 39,2,51,1,Specprojekts,53000,1039.22,1,56.94652,24.05799,39.0,Kuldīgas iela,07/06/2019 08:01,16/06/2019 08:01
753,Latvia,Riga,Zolitūde,Skrīnes 4,2,58,3,Jaunais projekts,99450,1714.66,1,56.94134,24.02249,1.0,Skrīnes iela,07/06/2019 08:01,16/06/2019 08:01
754,Latvia,Riga,Zolitūde,Apuzes 51,3,76,2,Jaunais projekts,124646,1640.08,1,56.94202,24.02075,51.0,Apuzes iela,07/06/2019 08:01,16/06/2019 08:01
755,Latvia,Riga,Šampēteris-Pleskodāle,Apuzes 51,3,76,3,Jaunais projekts,127180,1673.42,1,56.94202,24.02075,51.0,Apuzes iela,07/06/2019 08:01,16/06/2019 08:01
756,Latvia,Riga,Centrs,Brīvības 101,3,83,4,Renovēts,139000,1674.7,1,56.96133,24.13287,101.0,Brīvības iela,07/06/2019 08:01,16/06/2019 08:01
758,Latvia,Riga,Centrs,Maskavas 84,2,48,6,Pirmskara projekts,38400,800.0,1,56.93934,24.13279,84.0,Maskavas iela,07/06/2019 08:01,16/06/2019 08:01
759,Latvia,Riga,Purvciems,Braslas 53,3,67,6,Specprojekts,69000,1029.85,1,56.95759,24.1667,53.0,Braslas iela,07/06/2019 08:01,16/06/2019 08:01
760,Latvia,Riga,Jugla,Vidzemes al. 3,2,47,5,Čehu projekts,59000,1255.32,1,56.99286,24.24274,3.0,Vidzemes aleja,07/06/2019 08:01,11/06/2019 08:00
762,Latvia,Riga,Centrs,Avotu 40,4,85,5,Pirmskara projekts,67000,788.24,1,56.95141,24.13678,40.0,Avotu iela,07/06/2019 08:01,16/06/2019 08:01
763,Latvia,Riga,Ziepniekkalns,Ķekavas 5,2,52,4,103. sērija,61500,1182.69,1,56.91274,24.11359,5.0,Ķekavas iela,07/06/2019 08:01,16/06/2019 08:01
766,Latvia,Riga,Vecmīlgrāvis,Meldru 24,3,60,4,Lietuviešu projekts,49500,825.0,1,57.03262,24.09531,24.0,Meldru iela,07/06/2019 08:01,16/06/2019 08:01
767,Latvia,Riga,Teika,Palmu 18,2,47,1,Specprojekts,42000,893.62,1,56.98076,24.17841,18.0,Palmu iela,07/06/2019 08:01,16/06/2019 08:01
768,Latvia,Riga,Ziepniekkalns,Valdeķu 59,3,74,4,119. sērija,75000,1013.51,1,56.90028,24.08942,59.0,Valdeķu iela,07/06/2019 08:01,09/06/2019 08:01
770,Latvia,Riga,Purvciems,Ilūkstes 56,3,53,3,Lietuviešu projekts,63500,1198.11,1,56.95101,24.19869,56.0,Ilūkstes iela,07/06/2019 08:01,15/06/2019 08:01
771,Latvia,Riga,Jugla,Juglas 47,2,45,2,Lietuviešu projekts,43500,966.67,1,56.97747,24.25345,47.0,Juglas iela,07/06/2019 08:01,15/06/2019 08:01
774,Latvia,Riga,Vecmīlgrāvis,Meldru 26,3,61,4,Lietuviešu projekts,55000,901.64,1,57.03301,24.09452,26.0,Meldru iela,07/06/2019 08:01,16/06/2019 08:01
776,Latvia,Riga,Centrs,Stabu 20,2,63,4,Pirmskara projekts,95000,1507.94,1,56.95721,24.1261,20.0,Stabu iela,07/06/2019 08:01,16/06/2019 08:01
777,Latvia,Riga,Centrs,Čaka 130,1,28,3,Pirmskara projekts,53000,1892.86,1,56.96139,24.14722,130.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
779,Latvia,Riga,Teika,Bērzpils 61,2,45,1,Hruščova projekts,42000,933.33,1,56.98441,24.19609,61.0,Bērzpils iela,07/06/2019 08:01,16/06/2019 08:01
780,Latvia,Riga,Centrs,Blaumaņa 25,2,37,2,Pirmskara projekts,69900,1889.19,1,56.95214,24.126,25.0,Blaumaņa iela,07/06/2019 08:01,16/06/2019 08:01
781,Latvia,Riga,Ziepniekkalns,Sērenes 4,2,50,2,104. sērija,60500,1210.0,1,56.90468,24.0841,4.0,Sērenes iela,07/06/2019 08:01,10/06/2019 08:01
782,Latvia,Riga,Teika,Ropažu 14,3,60,1,Jaunais projekts,123000,2050.0,1,56.97618,24.16842,14.0,Ropažu iela,07/06/2019 08:01,16/06/2019 08:01
783,Latvia,Riga,Purvciems,Pūces 49,2,86,5,Jaunais projekts,127000,1476.74,1,56.95379,24.19153,49.0,Pūces iela,07/06/2019 08:01,16/06/2019 08:01
784,Latvia,Riga,Imanta,Progresa 3,3,55,5,Lietuviešu projekts,50900,925.45,1,56.95373,24.03266,3.0,Progresa iela,07/06/2019 08:01,16/06/2019 08:01
785,Latvia,Riga,Ķengarags,Višķu 13,1,32,2,Lietuviešu projekts,32000,1000.0,1,56.8999,24.21246,13.0,Višķu iela,07/06/2019 08:01,16/06/2019 08:01
786,Latvia,Riga,Centrs,Katrīnas d. 17,3,84,3,Jaunais projekts,120000,1428.57,1,56.97063,24.10159,17.0,Katrīnas dambis,07/06/2019 08:01,16/06/2019 08:01
787,Latvia,Riga,Bolderāja,Gobas 23,2,37,5,Hruščova projekts,24400,659.46,1,57.03187,24.05116,23.0,Gobas iela,07/06/2019 08:01,16/06/2019 08:01
788,Latvia,Riga,Centrs,Skanstes 29,4,167,21,Jaunais projekts,320000,1916.17,1,56.97232,24.12367,29.0,Skanstes iela,07/06/2019 08:01,16/06/2019 08:01
789,Latvia,Riga,Purvciems,Ieriķu 16,2,47,2,Staļina projekts,59000,1255.32,1,56.96465,24.17081,16.0,Ieriķu iela,07/06/2019 08:01,16/06/2019 08:01
790,Latvia,Riga,Imanta,Anniņmuižas 38,2,106,1,Jaunais projekts,87000,820.75,1,56.96097,24.01567,38.0,Anniņmuižas bulvāris,07/06/2019 08:01,14/06/2019 08:01
792,Latvia,Riga,Imanta,Anniņmuižas 86,4,76,6,467. sērija,78000,1026.32,1,56.9543,24.00783,86.0,Anniņmuižas bulvāris,07/06/2019 08:01,16/06/2019 08:01
793,Latvia,Riga,Centrs,Briāna 4,2,73,3,Renovēts,167900,2300.0,1,56.96281,24.12863,4.0,Aristida Briāna iela,07/06/2019 08:01,16/06/2019 08:01
794,Latvia,Riga,Centrs,Blaumaņa 12,3,68,3,Renovēts,166845,2453.6,1,56.95464,24.12233,12.0,Blaumaņa iela,07/06/2019 08:01,16/06/2019 08:01
797,Latvia,Riga,Pļavnieki,Rudens 10,3,63,4,602. sērija,69000,1095.24,1,56.93747,24.20099,10.0,Rudens iela,07/06/2019 08:01,16/06/2019 08:01
798,Latvia,Riga,Imanta,Zentenes 5,3,63,7,602. sērija,52900,839.68,1,56.95828,24.0074,5.0,Zentenes iela,07/06/2019 08:01,16/06/2019 08:01
799,Latvia,Riga,Purvciems,Ūnijas 82,4,97,2,Jaunais projekts,155000,1597.94,1,56.96037,24.18284,82.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
800,Latvia,Riga,Purvciems,Nīcgales 54,1,34,3,103. sērija,37000,1088.24,1,56.94258,24.16949,54.0,Nīcgales iela,07/06/2019 08:01,16/06/2019 08:01
803,Latvia,Riga,Pļavnieki,Salnas 21,2,42,1,Jaunais projekts,63000,1500.0,1,56.94229,24.22901,21.0,Salnas iela,07/06/2019 08:01,16/06/2019 08:01
807,Latvia,Riga,Purvciems,Madonas 8,2,40,1,Hruščova projekts,37000,925.0,1,56.95964,24.16779,8.0,Madonas iela,07/06/2019 08:01,16/06/2019 08:01
809,Latvia,Riga,Centrs,Strēlnieku 13,3,109,2,Renovēts,279000,2559.63,1,56.9607,24.11006,13.0,Strēlnieku iela,07/06/2019 08:01,16/06/2019 08:01
811,Latvia,Riga,Centrs,Barona 14,2,32,2,Renovēts,79000,2468.75,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
812,Latvia,Riga,Centrs,Barona 14,2,40,3,Renovēts,87000,2175.0,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
813,Latvia,Riga,Centrs,Barona 14,2,41,3,Renovēts,91000,2219.51,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
814,Latvia,Riga,Centrs,Barona 14,2,40,3,Renovēts,99000,2475.0,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
815,Latvia,Riga,Centrs,Barona 14,2,36,3,Renovēts,108500,3013.89,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
816,Latvia,Riga,Centrs,Barona 14,2,52,3,Renovēts,109500,2105.77,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
817,Latvia,Riga,Centrs,Barona 14,1,17,3,Renovēts,46500,2735.29,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
818,Latvia,Riga,Centrs,Barona 14,1,18,3,Renovēts,56000,3111.11,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
819,Latvia,Riga,Centrs,Barona 14,2,37,3,Renovēts,112000,3027.03,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
820,Latvia,Riga,Centrs,Barona 14,1,22,5,Renovēts,59500,2704.55,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
821,Latvia,Riga,Centrs,Barona 14,2,39,3,Renovēts,116500,2987.18,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
822,Latvia,Riga,Centrs,Barona 14,1,21,3,Renovēts,61500,2928.57,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
823,Latvia,Riga,Centrs,Barona 14,1,21,4,Renovēts,63500,3023.81,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
824,Latvia,Riga,Centrs,Barona 14,3,73,3,Renovēts,213000,2917.81,1,56.95085,24.12078,14.0,Krišjāņa Barona iela,07/06/2019 08:01,16/06/2019 08:01
826,Latvia,Riga,Centrs,Ausekļa 11,3,124,1,Renovēts,170000,1370.97,1,56.96174,24.09989,11.0,Ausekļa iela,07/06/2019 08:01,16/06/2019 08:01
827,Latvia,Riga,Grīziņkalns,Asara 12,3,64,4,Renovēts,97000,1515.63,1,56.95524,24.14978,12.0,Jāņa Asara iela,07/06/2019 08:01,16/06/2019 08:01
828,Latvia,Riga,Grīziņkalns,Asara 12,2,45,1,Renovēts,90000,2000.0,1,56.95524,24.14978,12.0,Jāņa Asara iela,07/06/2019 08:01,16/06/2019 08:01
830,Latvia,Riga,Ziepniekkalns,Tadaiķu 8,5,70,1,Hruščova projekts,53000,757.14,1,56.91617,24.09461,8.0,Tadaiķu iela,07/06/2019 08:01,16/06/2019 08:01
832,Latvia,Riga,Centrs,Stabu 48,3,65,6,Pirmskara projekts,69800,1073.85,1,56.95618,24.12953,33.0,Stabu iela,07/06/2019 08:01,16/06/2019 08:01
833,Latvia,Riga,Citi,Jelgavas 63,5,140,6,Jaunais projekts,229000,1635.71,1,56.92827,24.09294,63.0,Jelgavas iela,07/06/2019 08:01,16/06/2019 08:01
834,Latvia,Riga,Purvciems,Rubeņu 9,2,60,1,Staļina projekts,42000,700.0,1,56.96545,24.18084,9.0,Rubeņu iela,07/06/2019 08:01,16/06/2019 08:01
835,Latvia,Riga,Centrs,Kalniņa 1,1,26,3,Renovēts,70390,2707.31,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
836,Latvia,Riga,Vecmīlgrāvis,Emmas 10,3,50,2,Staļina projekts,39800,796.0,1,57.02848,24.10992,10.0,Emmas iela,07/06/2019 08:01,16/06/2019 08:01
837,Latvia,Riga,Centrs,Kalniņa 1,2,34,5,Renovēts,94490,2779.12,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
838,Latvia,Riga,Centrs,Valdemāra 73,3,101,3,Pirmskara projekts,270000,2673.27,1,56.96218,24.12324,73.0,Krišjāņa Valdemāra iela,07/06/2019 08:01,14/06/2019 08:01
839,Latvia,Riga,Centrs,Kalniņa 1,1,22,3,Renovēts,60890,2767.73,1,56.94935,24.12075,1.0,Alfrēda Kalniņa iela,07/06/2019 08:01,16/06/2019 08:01
841,Latvia,Riga,Ķengarags,Višķu 7,3,61,4,Lietuviešu projekts,51800,849.18,1,56.89899,24.21327,7.0,Višķu iela,07/06/2019 08:01,16/06/2019 08:01
842,Latvia,Riga,Zolitūde,Lejiņa 5,3,72,9,119. sērija,79000,1097.22,1,56.94745,24.01685,5.0,Paula Lejiņa iela,07/06/2019 08:01,16/06/2019 08:01
843,Latvia,Riga,Centrs,Blaumaņa 34,5,122,3,Renovēts,207230,1698.61,1,56.95195,24.12559,34.0,Blaumaņa iela,07/06/2019 08:01,16/06/2019 08:01
844,Latvia,Riga,Imanta,Jūrmalas g. 101,3,62,1,602. sērija,45600,735.48,1,56.95354,23.99938,101.0,Jūrmalas gatve,07/06/2019 08:01,16/06/2019 08:01
845,Latvia,Riga,Citi,Rātsupītes 3,3,82,3,Jaunais projekts,120000,1463.41,1,56.9834,24.02993,3.0,Rātsupītes iela,07/06/2019 08:01,16/06/2019 08:01
846,Latvia,Riga,Vecrīga,Grēcinieku 22,5,168,5,Jaunais projekts,390000,2321.43,1,56.94669,24.10787,22.0,Grēcinieku iela,07/06/2019 08:01,16/06/2019 08:01
847,Latvia,Riga,Centrs,Antonijas 15,3,77,5,Pirmskara projekts,165000,2142.86,1,56.95951,24.11284,15.0,Antonijas iela,07/06/2019 08:01,16/06/2019 08:01
849,Latvia,Riga,Grīziņkalns,Rūdolfa 1,1,28,6,Pirmskara projekts,51300,1832.14,1,56.96203,24.15218,1.0,Rūdolfa iela,07/06/2019 08:01,16/06/2019 08:01
850,Latvia,Riga,Centrs,Klijānu 16,3,99,7,Jaunais projekts,145000,1464.65,1,56.97133,24.14974,21.0,Klijānu iela,07/06/2019 08:01,16/06/2019 08:01
851,Latvia,Riga,Mežaparks,Viestura pr. 95,3,117,10,Jaunais projekts,168000,1435.9,1,57.00926,24.1282,95.0,Viestura prospekts,07/06/2019 08:01,15/06/2019 08:01
